1,,
A8:BD:27:CE:FE:20,SenecaGuest,-82
A8:BD:27:CE:FE:21,eduroam,-81
A8:BD:27:CE:FE:22,SenecaNET,-76
70:3A:0E:5F:BD:20,SenecaGuest,-74
70:3A:0E:5F:BD:21,eduroam,-73
70:3A:0E:5F:BD:22,SenecaNET,-70
70:3A:0E:5F:EE:80,SenecaGuest,-73
70:3A:0E:5F:EE:81,eduroam,-70
70:3A:0E:5F:B5:C0,SenecaGuest,-86
5E:CF:7F:1A:06:1F,ESP8266-Dragon,-84
70:3A:0E:5F:B4:A2,SenecaNET,-84
A8:BD:27:CE:4A:C1,eduroam,-81
70:3A:0E:5F:DD:40,SenecaGuest,-54
70:3A:0E:5F:DD:41,eduroam,-53
70:3A:0E:5F:DD:42,SenecaNET,-48
70:3A:0E:5F:EF:C2,SenecaNET,-66
70:3A:0E:5F:B4:42,SenecaNET,-80
A8:BD:27:CF:20:C1,eduroam,-66
A8:BD:27:CF:20:C2,SenecaNET,-61
A8:BD:27:CF:18:E0,SenecaGuest,-77
70:3A:0E:5F:22:00,SenecaGuest,-68
70:3A:0E:5F:C8:62,SenecaNET,-83
10,,
5E:CF:7F:19:98:54,ESP8266-Eagle,-55
40:E3:D6:23:44:62,eduroam,-60
A8:BD:27:CF:1C:A0,SenecaGuest,-60
A8:BD:27:CF:1C:A1,eduroam,-61
70:3A:0E:5F:DC:40,SenecaGuest,-43
70:3A:0E:5F:DC:41,eduroam,-42
70:3A:0E:5F:DC:42,SenecaNET,-41
5E:CF:7F:C3:34:38,ESP8266-Carp,-67
5E:CF:7F:C6:D5:05,ESP8266-Aardvark,-76
A8:BD:27:CF:53:82,SenecaNET,-86
A8:BD:27:CF:18:E2,SenecaNET,-64
A8:BD:27:CF:1F:20,SenecaGuest,-87
A8:BD:27:CF:18:00,SenecaGuest,-73
40:E3:D6:23:40:64,SenecaNET,-74
A8:BD:27:CF:86:C1,eduroam,-81
A8:BD:27:CF:83:20,SenecaGuest,-68
A8:BD:27:CF:83:22,SenecaNET,-63
70:3A:0E:5F:22:00,SenecaGuest,-66
70:3A:0E:5F:22:01,eduroam,-66
70:3A:0E:5F:22:02,SenecaNET,-58
70:3A:0E:5F:B4:A2,SenecaNET,-85
A8:BD:27:CF:52:82,SenecaNET,-68
70:3A:0E:5F:BD:20,SenecaGuest,-63
70:3A:0E:5F:BD:21,eduroam,-62
70:3A:0E:5F:BD:22,SenecaNET,-61
A8:BD:27:CF:2E:01,eduroam,-81
A8:BD:27:CF:2E:02,SenecaNET,-81
70:3A:0E:5F:EE:80,SenecaGuest,-74
70:3A:0E:5F:EE:81,eduroam,-75
70:3A:0E:5F:EE:82,SenecaNET,-59
A8:BD:27:CE:FE:20,SenecaGuest,-81
A8:BD:27:CF:3D:40,SenecaGuest,-80
A8:BD:27:CF:3D:42,SenecaNET,-78
A8:BD:27:CF:83:21,eduroam,-70
A8:BD:27:CF:89:21,eduroam,-78
70:3A:0E:5F:B4:A0,SenecaGuest,-89
A8:BD:27:CF:86:C0,SenecaGuest,-93
A8:BD:27:CF:1C:A2,SenecaNET,-60
40:E3:D6:23:44:64,SenecaNET,-68
A8:BD:27:CE:EC:22,SenecaNET,-87
A8:BD:27:CF:86:C2,SenecaNET,-89
70:3A:0E:5F:DD:40,SenecaGuest,-53
70:3A:0E:5F:DD:41,eduroam,-53
70:3A:0E:5F:DD:42,SenecaNET,-50
A8:BD:27:CF:20:C1,eduroam,-63
A8:BD:27:CF:20:C2,SenecaNET,-56
70:3A:0E:5F:E9:40,SenecaGuest,-74
70:3A:0E:5F:E9:41,eduroam,-74
70:3A:0E:5F:E9:42,SenecaNET,-68
A8:BD:27:CF:1A:A2,SenecaNET,-85
D8:C7:C8:E9:34:41,SenecaGuest,-83
70:3A:0E:5F:EF:C0,SenecaGuest,-71
70:3A:0E:5F:EF:C1,eduroam,-70
70:3A:0E:5F:EF:C2,SenecaNET,-66
D8:C7:C8:E9:34:42,eduroam,-84
70:3A:0E:5F:B4:41,eduroam,-75
70:3A:0E:5F:B4:42,SenecaNET,-69
A8:BD:27:CF:20:C0,SenecaGuest,-65
A8:BD:27:CF:35:A0,SenecaGuest,-80
A8:BD:27:CF:35:A2,SenecaNET,-81
40:E3:D6:23:44:61,SenecaGuest,-69
A8:BD:27:CF:52:81,eduroam,-67
A8:BD:27:CF:18:E0,SenecaGuest,-81
A8:BD:27:CF:18:E1,eduroam,-78
5E:CF:7F:1A:06:1F,ESP8266-Dragon,-88
A8:BD:27:CF:89:22,SenecaNET,-75
70:3A:0E:5F:EE:40,SenecaGuest,-78
70:3A:0E:5F:D3:A1,eduroam,-76
11,,
70:3A:0E:5F:22:00,SenecaGuest,-57
A8:BD:27:CF:1C:A1,eduroam,-55
5E:CF:7F:19:98:54,ESP8266-Eagle,-58
70:3A:0E:5F:DC:40,SenecaGuest,-57
70:3A:0E:5F:22:01,eduroam,-58
70:3A:0E:5F:DC:41,eduroam,-58
5E:CF:7F:C3:34:38,ESP8266-Carp,-74
70:3A:0E:5F:DC:42,SenecaNET,-52
70:3A:0E:5F:EE:41,eduroam,-74
70:3A:0E:5F:22:02,SenecaNET,-53
A8:BD:27:CF:83:22,SenecaNET,-61
5E:CF:7F:C6:D5:05,ESP8266-Aardvark,-81
5E:CF:7F:1A:06:1F,ESP8266-Dragon,-85
A8:BD:27:CF:1C:A0,SenecaGuest,-56
A8:BD:27:CF:1C:A2,SenecaNET,-58
A8:BD:27:CF:52:80,SenecaGuest,-70
A8:BD:27:CF:52:81,eduroam,-70
A8:BD:27:CF:89:20,SenecaGuest,-69
A8:BD:27:CF:89:21,eduroam,-72
A8:BD:27:CF:89:22,SenecaNET,-68
A8:BD:27:CF:18:E2,SenecaNET,-79
A8:BD:27:CF:1F:20,SenecaGuest,-89
A8:BD:27:CF:83:20,SenecaGuest,-66
A8:BD:27:CF:83:21,eduroam,-65
70:3A:0E:5F:EA:A2,SenecaNET,-82
40:E3:D6:23:44:62,eduroam,-72
40:E3:D6:23:44:64,SenecaNET,-66
40:E3:D6:23:40:64,SenecaNET,-82
70:3A:0E:5F:B4:A0,SenecaGuest,-84
70:3A:0E:5F:B4:A1,eduroam,-86
70:3A:0E:5F:EE:80,SenecaGuest,-61
70:3A:0E:5F:EE:81,eduroam,-55
70:3A:0E:5F:BD:22,SenecaNET,-59
A8:BD:27:CE:F1:01,eduroam,-77
92:CD:B6:2D:37:5D,DIRECT-5d-HP M203 LaserJet,-83
70:3A:0E:61:A3:01,eduroam,-78
A8:BD:27:CF:2E:00,SenecaGuest,-84
A8:BD:27:CE:FE:21,eduroam,-78
A8:BD:27:CE:FE:22,SenecaNET,-74
70:3A:0E:5F:BD:20,SenecaGuest,-66
70:3A:0E:5F:BD:21,eduroam,-66
70:3A:0E:5F:EE:82,SenecaNET,-53
70:3A:0E:5F:E8:00,SenecaGuest,-84
70:3A:0E:5F:E8:01,eduroam,-83
A8:BD:27:CE:E6:C1,eduroam,-86
40:E3:D6:23:40:62,eduroam,-78
A8:BD:27:CF:52:82,SenecaNET,-73
A8:BD:27:CF:3C:22,SenecaNET,-84
A8:BD:27:CF:20:C0,SenecaGuest,-60
70:3A:0E:5F:DD:41,eduroam,-48
A8:BD:27:CF:20:C1,eduroam,-59
70:3A:0E:5F:DD:42,SenecaNET,-49
A8:BD:27:CF:20:C2,SenecaNET,-55
70:3A:0E:5F:DD:40,SenecaGuest,-50
70:3A:0E:5F:EF:C0,SenecaGuest,-63
70:3A:0E:5F:EF:C1,eduroam,-62
70:3A:0E:5F:EF:C2,SenecaNET,-60
70:3A:0E:5F:B4:40,SenecaGuest,-71
70:3A:0E:5F:EE:40,SenecaGuest,-76
A8:BD:27:CF:18:01,eduroam,-78
12,,
A8:BD:27:CF:89:20,SenecaGuest,-69
A8:BD:27:CF:1C:A0,SenecaGuest,-49
A8:BD:27:CF:89:21,eduroam,-74
A8:BD:27:CF:1C:A1,eduroam,-51
A8:BD:27:CF:1C:A2,SenecaNET,-46
A8:BD:27:CF:83:21,eduroam,-70
5E:CF:7F:1A:06:1F,ESP8266-Dragon,-76
A8:BD:27:CE:EE:41,eduroam,-89
A8:BD:27:CF:83:20,SenecaGuest,-73
A8:BD:27:CF:83:22,SenecaNET,-67
40:D3:AE:2F:55:8C,SM-A520W0599,-77
70:3A:0E:5F:DC:41,eduroam,-69
A8:BD:27:CF:89:22,SenecaNET,-65
A8:BD:27:CF:3C:22,SenecaNET,-90
5E:CF:7F:C3:34:38,ESP8266-Carp,-75
5E:CF:7F:19:98:54,ESP8266-Eagle,-77
A8:BD:27:CF:18:E1,eduroam,-85
A8:BD:27:CF:18:E2,SenecaNET,-82
70:3A:0E:5F:D3:A0,SenecaGuest,-72
70:3A:0E:5F:D3:A1,eduroam,-67
70:3A:0E:5F:22:00,SenecaGuest,-76
70:3A:0E:5F:DC:40,SenecaGuest,-70
70:3A:0E:5F:DC:42,SenecaNET,-64
40:E3:D6:23:44:64,SenecaNET,-82
A8:BD:27:CF:86:A1,eduroam,-73
70:3A:0E:5F:D3:A2,SenecaNET,-68
40:E3:D6:23:40:61,SenecaGuest,-75
40:E3:D6:23:40:62,eduroam,-76
40:E3:D6:23:40:64,SenecaNET,-74
40:E3:D6:23:44:61,SenecaGuest,-79
A8:BD:27:CF:86:A0,SenecaGuest,-75
70:3A:0E:5F:EE:80,SenecaGuest,-64
70:3A:0E:5F:EE:81,eduroam,-67
70:3A:0E:5F:EE:82,SenecaNET,-56
92:CD:B6:2D:37:5D,DIRECT-5d-HP M203 LaserJet,-74
70:3A:0E:5F:E8:00,SenecaGuest,-76
70:3A:0E:5F:E8:01,eduroam,-79
70:3A:0E:5F:BD:20,SenecaGuest,-73
70:3A:0E:5F:BD:21,eduroam,-70
70:3A:0E:5F:BD:22,SenecaNET,-69
A8:BD:27:CE:F1:02,SenecaNET,-72
A8:BD:27:CE:F0:00,SenecaGuest,-82
A8:BD:27:CE:F0:01,eduroam,-80
A8:BD:27:CF:3D:60,SenecaGuest,-80
A8:BD:27:CF:3D:62,SenecaNET,-78
70:3A:0E:5F:CA:C0,SenecaGuest,-87
A8:BD:27:CF:52:82,SenecaNET,-88
A8:BD:27:CE:EE:42,SenecaNET,-84
A8:BD:27:CF:86:80,SenecaGuest,-69
A8:BD:27:CF:86:81,eduroam,-65
70:3A:0E:5F:EF:C0,SenecaGuest,-50
70:3A:0E:5F:EF:C1,eduroam,-51
70:3A:0E:5F:EF:C2,SenecaNET,-50
A8:BD:27:CF:1A:A2,SenecaNET,-73
A8:BD:27:CF:20:C2,SenecaNET,-59
A8:BD:27:CF:20:C0,SenecaGuest,-64
A8:BD:27:CF:20:C1,eduroam,-62
70:3A:0E:5F:DD:40,SenecaGuest,-72
70:3A:0E:5F:DD:41,eduroam,-71
70:3A:0E:5F:DD:42,SenecaNET,-63
70:3A:0E:5F:C4:00,SenecaGuest,-87
70:3A:0E:5F:C4:01,eduroam,-86
40:E3:D6:20:C3:21,SenecaGuest,-82
40:E3:D6:20:C3:22,eduroam,-80
40:E3:D6:20:C3:24,SenecaNET,-85
70:3A:0E:5F:22:02,SenecaNET,-66
A8:BD:27:CE:3F:A2,SenecaNET,-85
13,,
5E:CF:7F:1A:06:1F,ESP8266-Dragon,-70
A8:BD:27:CF:89:20,SenecaGuest,-62
70:3A:0E:5F:D3:A0,SenecaGuest,-53
70:3A:0E:5F:D3:A1,eduroam,-55
70:3A:0E:5F:DC:42,SenecaNET,-68
5E:CF:7F:C3:34:38,ESP8266-Carp,-68
A8:BD:27:CF:89:21,eduroam,-73
A8:BD:27:CF:89:22,SenecaNET,-62
A8:BD:27:CF:1C:A2,SenecaNET,-56
5E:CF:7F:19:98:54,ESP8266-Eagle,-84
70:3A:0E:5F:EE:40,SenecaGuest,-75
A8:BD:27:CF:83:20,SenecaGuest,-78
A8:BD:27:CF:83:21,eduroam,-77
A8:BD:27:CF:83:22,SenecaNET,-76
70:3A:0E:5F:22:00,SenecaGuest,-75
70:3A:0E:5F:22:01,eduroam,-75
70:3A:0E:5F:22:02,SenecaNET,-72
70:3A:0E:5F:DC:40,SenecaGuest,-69
A8:BD:27:CF:1C:A0,SenecaGuest,-66
A8:BD:27:CF:1C:A1,eduroam,-65
70:3A:0E:5F:DC:41,eduroam,-66
70:3A:0E:5F:D3:A2,SenecaNET,-56
A8:BD:27:CE:EE:41,eduroam,-85
A8:BD:27:CE:EE:42,SenecaNET,-83
40:E3:D6:23:44:61,SenecaGuest,-83
40:E3:D6:23:44:62,eduroam,-83
70:3A:0E:5F:EE:80,SenecaGuest,-56
70:3A:0E:5F:EE:81,eduroam,-58
70:3A:0E:5F:EE:82,SenecaNET,-59
A8:BD:27:CE:F0:02,SenecaNET,-84
A8:BD:27:CF:16:60,SenecaGuest,-84
A8:BD:27:CF:16:61,eduroam,-81
A8:BD:27:CE:F1:00,SenecaGuest,-83
A8:BD:27:CE:F1:01,eduroam,-81
A8:BD:27:CE:F1:02,SenecaNET,-80
A8:BD:27:CF:07:41,eduroam,-88
70:3A:0E:5F:E8:00,SenecaGuest,-68
70:3A:0E:5F:E8:02,SenecaNET,-63
40:E3:D6:23:40:61,SenecaGuest,-69
40:E3:D6:23:40:62,eduroam,-68
40:D3:AE:2F:55:8C,SM-A520W0599,-76
A8:BD:27:CF:18:E1,eduroam,-88
A8:BD:27:CF:20:C1,eduroam,-54
70:3A:0E:5F:EF:C0,SenecaGuest,-44
A8:BD:27:CF:86:82,SenecaNET,-62
70:3A:0E:5F:EF:C1,eduroam,-43
70:3A:0E:5F:EF:C2,SenecaNET,-38
A8:BD:27:CF:86:80,SenecaGuest,-69
A8:BD:27:CF:86:81,eduroam,-68
70:3A:0E:5F:E3:01,eduroam,-85
70:3A:0E:5F:E3:02,SenecaNET,-87
40:E3:D6:20:C3:21,SenecaGuest,-77
70:3A:0E:5F:E9:40,SenecaGuest,-70
70:3A:0E:5F:E9:41,eduroam,-69
70:3A:0E:5F:E9:42,SenecaNET,-60
70:3A:0E:5F:B4:40,SenecaGuest,-84
A8:BD:27:CF:20:C0,SenecaGuest,-58
A8:BD:27:CF:20:C2,SenecaNET,-54
70:3A:0E:5F:DD:40,SenecaGuest,-73
70:3A:0E:5F:DD:41,eduroam,-73
70:3A:0E:5F:DD:42,SenecaNET,-69
70:3A:0E:5F:C4:00,SenecaGuest,-82
A8:BD:27:CF:18:E2,SenecaNET,-78
40:E3:D6:23:44:64,SenecaNET,-81
14,,
A8:BD:27:CF:1C:A0,SenecaGuest,-71
5E:CF:7F:1A:06:1F,ESP8266-Dragon,-62
70:3A:0E:5F:D3:A0,SenecaGuest,-50
70:3A:0E:5F:D3:A1,eduroam,-49
A8:BD:27:CF:3C:21,eduroam,-78
A8:BD:27:CF:18:00,SenecaGuest,-77
A8:BD:27:CF:3C:22,SenecaNET,-75
A8:BD:27:CF:18:01,eduroam,-78
5E:CF:7F:19:98:54,ESP8266-Eagle,-83
5E:CF:7F:C3:34:38,ESP8266-Carp,-72
70:3A:0E:5F:D3:A2,SenecaNET,-43
40:D3:AE:2F:55:8C,SM-A520W0599,-81
A8:BD:27:CF:1C:A1,eduroam,-71
A8:BD:27:CF:1C:A2,SenecaNET,-65
70:3A:0E:5F:DC:41,eduroam,-79
70:3A:0E:5F:DC:42,SenecaNET,-74
A8:BD:27:CF:89:20,SenecaGuest,-73
A8:BD:27:CF:89:21,eduroam,-73
A8:BD:27:CF:89:22,SenecaNET,-70
A8:BD:27:CF:53:82,SenecaNET,-89
A8:BD:27:CF:3C:20,SenecaGuest,-77
A8:BD:27:CE:3F:A0,SenecaGuest,-87
A8:BD:27:CF:18:E0,SenecaGuest,-93
A8:BD:27:CF:18:E1,eduroam,-88
40:E3:D6:23:40:61,SenecaGuest,-74
40:E3:D6:23:40:62,eduroam,-74
40:E3:D6:23:40:64,SenecaNET,-72
70:3A:0E:5F:DC:40,SenecaGuest,-84
A8:BD:27:CF:16:60,SenecaGuest,-72
A8:BD:27:CF:3D:60,SenecaGuest,-70
A8:BD:27:CF:3D:61,eduroam,-67
A8:BD:27:CF:3D:62,SenecaNET,-60
A8:BD:27:CF:16:62,SenecaNET,-69
A8:BD:27:CF:16:61,eduroam,-73
70:3A:0E:5F:EE:80,SenecaGuest,-72
70:3A:0E:5F:EE:81,eduroam,-74
70:3A:0E:5F:EE:82,SenecaNET,-73
70:3A:0E:5F:22:00,SenecaGuest,-91
70:3A:0E:5F:22:01,eduroam,-91
A8:BD:27:CF:18:E2,SenecaNET,-82
A8:BD:27:CF:83:22,SenecaNET,-81
A8:BD:27:CF:20:C0,SenecaGuest,-60
70:3A:0E:5F:EF:C0,SenecaGuest,-56
70:3A:0E:5F:EF:C1,eduroam,-57
A8:BD:27:CF:20:C2,SenecaNET,-60
70:3A:0E:5F:EF:C2,SenecaNET,-55
A8:BD:27:CF:20:C1,eduroam,-60
70:3A:0E:5F:DD:42,SenecaNET,-80
A8:BD:27:CF:86:80,SenecaGuest,-71
A8:BD:27:CF:86:81,eduroam,-69
A8:BD:27:CF:86:82,SenecaNET,-66
70:3A:0E:5F:E3:02,SenecaNET,-87
40:E3:D6:20:C3:21,SenecaGuest,-68
40:E3:D6:20:C3:22,eduroam,-75
A8:BD:27:CF:1A:A2,SenecaNET,-59
A8:BD:27:CE:3F:A1,eduroam,-90
15,,
70:3A:0E:5F:D3:A0,SenecaGuest,-46
5E:CF:7F:C3:34:38,ESP8266-Carp,-69
70:3A:0E:5F:D3:A1,eduroam,-47
5E:CF:7F:1A:06:1F,ESP8266-Dragon,-69
70:3A:0E:5F:D3:A2,SenecaNET,-39
5E:CF:7F:19:98:54,ESP8266-Eagle,-83
70:3A:0E:5F:EE:40,SenecaGuest,-83
40:E3:D6:23:40:61,SenecaGuest,-69
40:E3:D6:23:40:62,eduroam,-70
40:E3:D6:23:40:64,SenecaNET,-71
A8:BD:27:CE:EE:42,SenecaNET,-85
A8:BD:27:CF:1C:A0,SenecaGuest,-71
A8:BD:27:CF:1C:A1,eduroam,-73
A8:BD:27:CF:1C:A2,SenecaNET,-64
A8:BD:27:CF:89:20,SenecaGuest,-78
A8:BD:27:CF:89:21,eduroam,-78
A8:BD:27:CF:89:22,SenecaNET,-75
A8:BD:27:CF:3C:20,SenecaGuest,-80
A8:BD:27:CF:3C:21,eduroam,-80
70:3A:0E:5F:DC:40,SenecaGuest,-89
70:3A:0E:5F:DC:42,SenecaNET,-82
40:E3:D6:23:44:61,SenecaGuest,-88
70:3A:0E:5F:DC:41,eduroam,-80
A8:BD:27:CE:F2:40,SenecaGuest,-77
A8:BD:27:CF:3D:60,SenecaGuest,-70
A8:BD:27:CF:3D:61,eduroam,-72
A8:BD:27:CF:3D:62,SenecaNET,-60
A8:BD:27:CE:F2:41,eduroam,-80
A8:BD:27:CE:F2:42,SenecaNET,-77
70:3A:0E:5F:E8:00,SenecaGuest,-80
70:3A:0E:5F:E8:01,eduroam,-80
A8:BD:27:CF:16:60,SenecaGuest,-82
A8:BD:27:CF:16:61,eduroam,-81
A8:BD:27:CF:16:62,SenecaNET,-76
70:3A:0E:5F:EE:81,eduroam,-76
A8:BD:27:CF:1A:A1,eduroam,-66
A8:BD:27:CF:1A:A2,SenecaNET,-67
40:E3:D6:20:C3:22,eduroam,-67
70:3A:0E:5F:EF:C0,SenecaGuest,-59
70:3A:0E:5F:EF:C1,eduroam,-58
70:3A:0E:5F:EF:C2,SenecaNET,-59
A8:BD:27:CF:20:C0,SenecaGuest,-69
A8:BD:27:CF:20:C1,eduroam,-69
A8:BD:27:CF:20:C2,SenecaNET,-67
70:3A:0E:5F:DD:40,SenecaGuest,-80
A8:BD:27:CF:86:80,SenecaGuest,-66
A8:BD:27:CF:86:81,eduroam,-66
A8:BD:27:CF:86:82,SenecaNET,-66
40:E3:D6:20:C3:21,SenecaGuest,-69
A8:BD:27:CF:1A:A0,SenecaGuest,-71
70:3A:0E:5F:22:02,SenecaNET,-87
A8:BD:27:CF:53:82,SenecaNET,-83
A8:BD:27:CF:3C:22,SenecaNET,-79
16,,
70:3A:0E:5F:D3:A0,SenecaGuest,-50
5E:CF:7F:1A:06:1F,ESP8266-Dragon,-58
70:3A:0E:5F:D3:A1,eduroam,-63
40:E3:D6:23:40:64,SenecaNET,-62
5E:CF:7F:C3:34:38,ESP8266-Carp,-71
70:3A:0E:5F:22:02,SenecaNET,-84
40:E3:D6:23:44:61,SenecaGuest,-85
40:E3:D6:23:44:62,eduroam,-83
A8:BD:27:CE:4A:C1,eduroam,-86
A8:BD:27:CF:53:80,SenecaGuest,-90
A8:BD:27:CF:53:81,eduroam,-89
A8:BD:27:CF:3C:22,SenecaNET,-80
5E:CF:7F:19:98:54,ESP8266-Eagle,-88
A8:BD:27:CE:EE:40,SenecaGuest,-86
A8:BD:27:CE:EE:41,eduroam,-85
A8:BD:27:CE:EE:42,SenecaNET,-83
40:D3:AE:2F:55:8C,SM-A520W0599,-82
A8:BD:27:CF:89:22,SenecaNET,-79
A8:BD:27:CF:3C:20,SenecaGuest,-82
70:3A:0E:5F:22:00,SenecaGuest,-89
A8:BD:27:CF:89:21,eduroam,-85
A8:BD:27:CF:3C:21,eduroam,-83
A8:BD:27:CF:3D:60,SenecaGuest,-61
A8:BD:27:CF:3D:61,eduroam,-60
A8:BD:27:CF:3D:62,SenecaNET,-59
70:3A:0E:5F:DC:E2,SenecaNET,-83
70:3A:0E:5F:E8:00,SenecaGuest,-79
70:3A:0E:5F:E8:01,eduroam,-81
A8:BD:27:CE:F2:40,SenecaGuest,-78
A8:BD:27:CE:F2:41,eduroam,-78
A8:BD:27:CE:F2:42,SenecaNET,-75
A8:BD:27:CF:16:61,eduroam,-81
A8:BD:27:CF:16:62,SenecaNET,-80
70:3A:0E:5F:DC:E0,SenecaGuest,-86
70:3A:0E:5F:EE:82,SenecaNET,-77
A8:BD:27:CF:07:41,eduroam,-87
88:DC:96:3E:38:4A,CHS 2.4G,-87
A8:BD:27:CF:89:20,SenecaGuest,-84
A8:BD:27:CE:3F:A0,SenecaGuest,-85
70:3A:0E:5F:D3:A2,SenecaNET,-47
40:E3:D6:23:40:61,SenecaGuest,-68
40:E3:D6:23:40:62,eduroam,-70
