1,,
70:3A:0E:5F:DC:41,eduroam,-81
A8:BD:27:CF:20:C0,SenecaGuest,-69
70:3A:0E:5F:EF:C0,SenecaGuest,-72
70:3A:0E:5F:EF:C1,eduroam,-69
A8:BD:27:CF:20:C1,eduroam,-66
A8:BD:27:CF:20:C2,SenecaNET,-64
A8:BD:27:CF:86:80,SenecaGuest,-75
A8:BD:27:CF:86:81,eduroam,-72
40:E3:D6:20:C3:21,SenecaGuest,-68
40:E3:D6:20:C3:22,eduroam,-68
40:E3:D6:20:C3:24,SenecaNET,-66
A8:BD:27:CF:1A:A0,SenecaGuest,-71
A8:BD:27:CF:1A:A1,eduroam,-74
A8:BD:27:CF:1A:A2,SenecaNET,-70
70:3A:0E:5F:EF:C2,SenecaNET,-65
A8:BD:27:CE:4A:C2,SenecaNET,-85
17,,
40:E3:D6:23:40:61,SenecaGuest,-66
5E:CF:7F:1A:06:1F,ESP8266-Dragon,-48
70:3A:0E:5F:D3:A1,eduroam,-47
70:3A:0E:5F:D3:A2,SenecaNET,-39
70:3A:0E:5F:D3:A0,SenecaGuest,-52
A8:BD:27:CF:1C:A1,eduroam,-70
A8:BD:27:CF:1C:A2,SenecaNET,-70
5E:CF:7F:C3:34:38,ESP8266-Carp,-79
A8:BD:27:CF:83:20,SenecaGuest,-91
40:D3:AE:2F:55:8C,SM-A520W0599,-76
A8:BD:27:CF:1C:A0,SenecaGuest,-74
40:E3:D6:23:44:61,SenecaGuest,-89
A8:BD:27:CE:4A:C2,SenecaNET,-83
A8:BD:27:CF:89:20,SenecaGuest,-77
A8:BD:27:CF:89:21,eduroam,-75
A8:BD:27:CF:89:22,SenecaNET,-74
A8:BD:27:CF:3C:20,SenecaGuest,-83
A8:BD:27:CF:3C:21,eduroam,-81
A8:BD:27:CF:3C:22,SenecaNET,-81
A8:BD:27:CE:3F:A2,SenecaNET,-85
5E:CF:7F:19:98:54,ESP8266-Eagle,-88
40:E3:D6:23:40:64,SenecaNET,-67
A8:BD:27:CE:EE:40,SenecaGuest,-87
A8:BD:27:CE:EE:41,eduroam,-89
70:3A:0E:5F:22:00,SenecaGuest,-90
A8:BD:27:CF:3D:60,SenecaGuest,-67
A8:BD:27:CF:3D:61,eduroam,-67
A8:BD:27:CE:F2:40,SenecaGuest,-78
A8:BD:27:CE:F2:41,eduroam,-78
A8:BD:27:CF:16:60,SenecaGuest,-81
A8:BD:27:CF:16:61,eduroam,-81
70:3A:0E:5F:DC:E0,SenecaGuest,-85
70:3A:0E:5F:EE:81,eduroam,-87
A8:BD:27:CF:3D:62,SenecaNET,-57
70:3A:0E:5F:E8:01,eduroam,-83
70:3A:0E:5F:22:01,eduroam,-88
70:3A:0E:5F:DC:41,eduroam,-84
A8:BD:27:CF:53:80,SenecaGuest,-90
40:E3:D6:23:40:62,eduroam,-67
A8:BD:27:CF:83:21,eduroam,-93
70:3A:0E:5F:DC:40,SenecaGuest,-84
A8:BD:27:CF:86:80,SenecaGuest,-80
A8:BD:27:CF:1A:A0,SenecaGuest,-72
70:3A:0E:5F:EF:C0,SenecaGuest,-67
A8:BD:27:CF:1A:A1,eduroam,-70
A8:BD:27:CF:20:C1,eduroam,-72
70:3A:0E:5F:EF:C1,eduroam,-67
70:3A:0E:5F:EF:C2,SenecaNET,-59
A8:BD:27:CF:20:C2,SenecaNET,-66
70:3A:0E:5F:DD:40,SenecaGuest,-82
70:3A:0E:5F:DD:41,eduroam,-83
70:3A:0E:5F:DD:42,SenecaNET,-85
A8:BD:27:CF:86:81,eduroam,-77
A8:BD:27:CF:86:82,SenecaNET,-71
40:E3:D6:20:C3:21,SenecaGuest,-55
40:E3:D6:20:C3:22,eduroam,-55
40:E3:D6:20:C3:24,SenecaNET,-55
A8:BD:27:CF:1A:A2,SenecaNET,-65
A8:BD:27:CF:20:C0,SenecaGuest,-68
70:3A:0E:5F:EE:40,SenecaGuest,-88
70:3A:0E:5F:DC:42,SenecaNET,-82
40:E3:D6:23:44:62,eduroam,-89
18,,
40:E3:D6:23:40:61,SenecaGuest,-66
40:E3:D6:23:40:62,eduroam,-67
A8:BD:27:CF:1C:A1,eduroam,-73
5E:CF:7F:1A:06:1F,ESP8266-Dragon,-77
A8:BD:27:CF:1C:A2,SenecaNET,-73
70:3A:0E:5F:DC:40,SenecaGuest,-81
5E:CF:7F:19:98:54,ESP8266-Eagle,-81
40:D3:AE:2F:55:8C,SM-A520W0599,-80
40:E3:D6:23:44:61,SenecaGuest,-77
70:3A:0E:5F:DC:41,eduroam,-78
70:3A:0E:5F:DC:42,SenecaNET,-73
5E:CF:7F:C3:34:38,ESP8266-Carp,-72
A8:BD:27:CE:3F:A0,SenecaGuest,-81
A8:BD:27:CE:3F:A1,eduroam,-81
A8:BD:27:CF:86:A1,eduroam,-79
70:3A:0E:5F:D3:A1,eduroam,-76
40:E3:D6:23:40:64,SenecaNET,-69
40:E3:D6:23:42:01,SenecaGuest,-86
A8:BD:27:CE:4A:C0,SenecaGuest,-76
A8:BD:27:CF:89:20,SenecaGuest,-75
A8:BD:27:CF:89:21,eduroam,-75
A8:BD:27:CF:89:22,SenecaNET,-71
A8:BD:27:CF:3C:21,eduroam,-90
A8:BD:27:CF:86:A0,SenecaGuest,-79
A8:BD:27:CE:EE:41,eduroam,-88
A8:BD:27:CF:83:21,eduroam,-83
A8:BD:27:CE:4A:C2,SenecaNET,-74
A8:BD:27:CF:83:20,SenecaGuest,-87
70:3A:0E:5F:EE:80,SenecaGuest,-68
70:3A:0E:5F:EE:81,eduroam,-69
70:3A:0E:5F:EE:82,SenecaNET,-63
A8:BD:27:CF:3D:62,SenecaNET,-81
A8:BD:27:CE:F2:41,eduroam,-86
70:3A:0E:5F:E8:01,eduroam,-81
A8:BD:27:CF:16:60,SenecaGuest,-88
A8:BD:27:CF:16:61,eduroam,-91
A8:BD:27:CE:F0:00,SenecaGuest,-82
A8:BD:27:CE:F0:01,eduroam,-82
A8:BD:27:CF:3D:60,SenecaGuest,-84
A8:BD:27:CF:3D:61,eduroam,-84
A8:BD:27:CE:4A:C1,eduroam,-77
D8:C7:C8:E9:27:11,SenecaGuest,-87
D8:C7:C8:E9:27:12,eduroam,-82
70:3A:0E:5F:EE:40,SenecaGuest,-84
A8:BD:27:CE:EE:42,SenecaNET,-86
A8:BD:27:CF:20:C0,SenecaGuest,-63
70:3A:0E:5F:EF:C0,SenecaGuest,-55
70:3A:0E:5F:EF:C1,eduroam,-54
70:3A:0E:5F:EF:C2,SenecaNET,-55
A8:BD:27:CF:20:C2,SenecaNET,-63
70:3A:0E:5F:B4:41,eduroam,-85
70:3A:0E:5F:B4:42,SenecaNET,-85
A8:BD:27:CF:20:C1,eduroam,-63
A8:BD:27:CF:86:80,SenecaGuest,-64
A8:BD:27:CF:86:81,eduroam,-64
A8:BD:27:CF:86:82,SenecaNET,-62
40:E3:D6:20:C3:21,SenecaGuest,-76
40:E3:D6:20:C3:24,SenecaNET,-79
70:3A:0E:5F:E9:41,eduroam,-75
70:3A:0E:5F:E9:42,SenecaNET,-73
A8:BD:27:CF:1A:A0,SenecaGuest,-74
A8:BD:27:CF:1A:A1,eduroam,-78
A8:BD:27:CF:1A:A2,SenecaNET,-71
A8:BD:27:CF:1C:A0,SenecaGuest,-75
A8:BD:27:CF:1F:21,eduroam,-84
19,,
70:3A:0E:5F:D3:A0,SenecaGuest,-53
70:3A:0E:5F:D3:A1,eduroam,-51
70:3A:0E:5F:D3:A2,SenecaNET,-49
5E:CF:7F:1A:06:1F,ESP8266-Dragon,-71
A8:BD:27:CF:1C:A1,eduroam,-60
A8:BD:27:CF:83:21,eduroam,-82
5E:CF:7F:C3:34:38,ESP8266-Carp,-72
70:3A:0E:5F:DC:41,eduroam,-74
70:3A:0E:5F:DC:42,SenecaNET,-68
70:3A:0E:5F:22:02,SenecaNET,-80
40:D3:AE:2F:55:8C,SM-A520W0599,-75
A8:BD:27:CF:1C:A0,SenecaGuest,-60
40:E3:D6:23:44:61,SenecaGuest,-87
40:E3:D6:23:44:62,eduroam,-86
70:3A:0E:5F:DC:40,SenecaGuest,-74
A8:BD:27:CF:89:20,SenecaGuest,-72
A8:BD:27:CF:89:21,eduroam,-69
A8:BD:27:CF:89:22,SenecaNET,-68
A8:BD:27:CE:F2:01,eduroam,-86
A8:BD:27:CF:53:82,SenecaNET,-81
A8:BD:27:CF:3C:20,SenecaGuest,-73
A8:BD:27:CF:3C:21,eduroam,-72
A8:BD:27:CF:18:E0,SenecaGuest,-85
A8:BD:27:CF:18:E1,eduroam,-86
40:E3:D6:23:40:64,SenecaNET,-73
A8:BD:27:CE:EE:40,SenecaGuest,-87
A8:BD:27:CE:EE:41,eduroam,-85
A8:BD:27:CE:EE:42,SenecaNET,-80
A8:BD:27:CF:83:20,SenecaGuest,-82
A8:BD:27:CF:95:40,SenecaGuest,-89
A8:BD:27:CF:18:E2,SenecaNET,-80
70:3A:0E:5F:22:01,eduroam,-82
A8:BD:27:CF:3C:22,SenecaNET,-74
5E:CF:7F:19:98:54,ESP8266-Eagle,-82
A8:BD:27:CF:83:22,SenecaNET,-79
A8:BD:27:CF:1C:A2,SenecaNET,-57
A8:BD:27:CF:3D:60,SenecaGuest,-70
A8:BD:27:CF:3D:61,eduroam,-68
A8:BD:27:CF:07:41,eduroam,-81
A8:BD:27:CE:F2:41,eduroam,-81
A8:BD:27:CE:F2:42,SenecaNET,-78
A8:BD:27:CF:16:60,SenecaGuest,-74
A8:BD:27:CF:16:61,eduroam,-73
A8:BD:27:CF:16:62,SenecaNET,-67
70:3A:0E:5F:EE:80,SenecaGuest,-72
70:3A:0E:5F:EE:81,eduroam,-72
70:3A:0E:5F:EE:82,SenecaNET,-70
70:3A:0E:5F:DC:E2,SenecaNET,-78
A8:BD:27:CF:3D:62,SenecaNET,-66
A8:BD:27:CF:07:40,SenecaGuest,-79
70:3A:0E:5F:E8:00,SenecaGuest,-78
70:3A:0E:5F:E8:01,eduroam,-78
70:3A:0E:5F:E8:02,SenecaNET,-75
A8:BD:27:CF:53:81,eduroam,-86
A8:BD:27:CE:3F:A1,eduroam,-89
A8:BD:27:CF:20:C1,eduroam,-62
A8:BD:27:CF:20:C2,SenecaNET,-57
A8:BD:27:CF:20:C0,SenecaGuest,-64
70:3A:0E:5F:EF:C0,SenecaGuest,-55
70:3A:0E:5F:EF:C1,eduroam,-54
70:3A:0E:5F:EF:C2,SenecaNET,-49
70:3A:0E:5F:DD:40,SenecaGuest,-75
70:3A:0E:5F:DD:42,SenecaNET,-75
A8:BD:27:CF:86:80,SenecaGuest,-73
A8:BD:27:CF:86:81,eduroam,-70
A8:BD:27:CF:86:82,SenecaNET,-69
A8:BD:27:CF:1B:E1,eduroam,-85
40:E3:D6:20:C3:21,SenecaGuest,-68
40:E3:D6:20:C3:24,SenecaNET,-71
A8:BD:27:CF:1A:A0,SenecaGuest,-67
A8:BD:27:CF:1A:A1,eduroam,-66
A8:BD:27:CF:1A:A2,SenecaNET,-56
70:3A:0E:5F:DD:41,eduroam,-80
40:E3:D6:23:40:61,SenecaGuest,-70
40:E3:D6:23:40:62,eduroam,-72
40:E3:D6:23:44:64,SenecaNET,-81
20,,
70:3A:0E:5F:D3:A0,SenecaGuest,-55
70:3A:0E:5F:D3:A1,eduroam,-55
70:3A:0E:5F:D3:A2,SenecaNET,-51
5E:CF:7F:1A:06:1F,ESP8266-Dragon,-57
5E:CF:7F:C3:34:38,ESP8266-Carp,-66
70:3A:0E:5F:22:02,SenecaNET,-83
40:D3:AE:2F:55:8C,SM-A520W0599,-74
A8:BD:27:CF:1C:A0,SenecaGuest,-68
A8:BD:27:CF:1C:A1,eduroam,-68
A8:BD:27:CF:1C:A2,SenecaNET,-63
70:3A:0E:5F:DC:40,SenecaGuest,-77
70:3A:0E:5F:DC:41,eduroam,-77
70:3A:0E:5F:DC:42,SenecaNET,-75
A8:BD:27:CF:89:20,SenecaGuest,-69
A8:BD:27:CF:89:21,eduroam,-72
A8:BD:27:CF:89:22,SenecaNET,-70
A8:BD:27:CE:F2:02,SenecaNET,-87
A8:BD:27:CF:3C:20,SenecaGuest,-72
A8:BD:27:CF:3C:21,eduroam,-76
A8:BD:27:CF:3C:22,SenecaNET,-72
A8:BD:27:CF:18:E0,SenecaGuest,-88
A8:BD:27:CF:18:E1,eduroam,-88
5E:CF:7F:19:98:54,ESP8266-Eagle,-82
70:3A:0E:5F:EE:40,SenecaGuest,-86
A8:BD:27:CE:EE:40,SenecaGuest,-88
A8:BD:27:CE:EE:41,eduroam,-90
A8:BD:27:CF:83:20,SenecaGuest,-86
70:3A:0E:5F:22:00,SenecaGuest,-81
70:3A:0E:5F:22:01,eduroam,-81
A8:BD:27:CF:53:80,SenecaGuest,-86
A8:BD:27:CF:53:81,eduroam,-84
A8:BD:27:CF:83:22,SenecaNET,-84
A8:BD:27:CE:F2:01,eduroam,-88
A8:BD:27:CF:3D:60,SenecaGuest,-66
A8:BD:27:CF:16:62,SenecaNET,-65
70:3A:0E:5F:E8:02,SenecaNET,-77
70:3A:0E:5F:DC:E1,eduroam,-79
A8:BD:27:CE:F2:40,SenecaGuest,-83
A8:BD:27:CE:F2:41,eduroam,-81
A8:BD:27:CE:F2:42,SenecaNET,-79
A8:BD:27:CF:16:60,SenecaGuest,-65
A8:BD:27:CF:16:61,eduroam,-65
70:3A:0E:5F:DC:E0,SenecaGuest,-82
70:3A:0E:5F:EE:81,eduroam,-76
70:3A:0E:5F:EE:82,SenecaNET,-78
A8:BD:27:CF:3D:61,eduroam,-67
A8:BD:27:CF:3D:62,SenecaNET,-60
A8:BD:27:CF:07:40,SenecaGuest,-83
A8:BD:27:CF:07:41,eduroam,-81
A8:BD:27:CF:07:42,SenecaNET,-80
70:3A:0E:5F:E8:00,SenecaGuest,-78
70:3A:0E:5F:E8:01,eduroam,-76
A8:BD:27:CE:F2:00,SenecaGuest,-86
A8:BD:27:CF:53:82,SenecaNET,-80
A8:BD:27:CF:95:40,SenecaGuest,-87
A8:BD:27:CF:95:41,eduroam,-86
A8:BD:27:CE:3F:A1,eduroam,-87
40:E3:D6:23:40:64,SenecaNET,-74
A8:BD:27:CF:20:C0,SenecaGuest,-56
A8:BD:27:CF:20:C1,eduroam,-55
A8:BD:27:CF:20:C2,SenecaNET,-57
70:3A:0E:5F:EF:C0,SenecaGuest,-57
70:3A:0E:5F:EF:C1,eduroam,-57
70:3A:0E:5F:EF:C2,SenecaNET,-53
70:3A:0E:5F:DD:42,SenecaNET,-73
A8:BD:27:CF:86:80,SenecaGuest,-71
A8:BD:27:CF:86:81,eduroam,-71
A8:BD:27:CF:86:82,SenecaNET,-74
40:E3:D6:20:C3:21,SenecaGuest,-79
40:E3:D6:20:C3:24,SenecaNET,-74
A8:BD:27:CF:1A:A0,SenecaGuest,-68
A8:BD:27:CF:1A:A1,eduroam,-67
A8:BD:27:CF:1A:A2,SenecaNET,-60
40:E3:D6:23:40:61,SenecaGuest,-75
40:E3:D6:23:40:62,eduroam,-75
A8:BD:27:CF:83:21,eduroam,-88
40:E3:D6:23:44:62,eduroam,-85
A8:BD:27:CF:18:02,SenecaNET,-69
A8:BD:27:CE:EE:42,SenecaNET,-83
21,,
A8:BD:27:CF:18:00,SenecaGuest,-72
A8:BD:27:CF:1C:A1,eduroam,-62
5E:CF:7F:1A:06:1F,ESP8266-Dragon,-67
A8:BD:27:CF:18:02,SenecaNET,-63
40:D3:AE:2F:55:8C,SM-A520W0599,-73
A8:BD:27:CF:1C:A0,SenecaGuest,-59
A8:BD:27:CF:1C:A2,SenecaNET,-57
70:3A:0E:5F:DC:40,SenecaGuest,-75
70:3A:0E:5F:DC:41,eduroam,-72
70:3A:0E:5F:DC:42,SenecaNET,-69
A8:BD:27:CF:89:20,SenecaGuest,-70
A8:BD:27:CF:89:21,eduroam,-70
A8:BD:27:CF:89:22,SenecaNET,-64
A8:BD:27:CE:F2:00,SenecaGuest,-81
A8:BD:27:CE:F2:01,eduroam,-82
A8:BD:27:CF:53:80,SenecaGuest,-83
A8:BD:27:CF:53:81,eduroam,-83
A8:BD:27:CF:3C:20,SenecaGuest,-79
A8:BD:27:CF:3C:21,eduroam,-75
5E:CF:7F:19:98:54,ESP8266-Eagle,-75
A8:BD:27:CF:18:E0,SenecaGuest,-85
A8:BD:27:CF:18:E1,eduroam,-84
A8:BD:27:CF:18:E2,SenecaNET,-81
70:3A:0E:5F:EE:40,SenecaGuest,-82
70:3A:0E:5F:D3:A0,SenecaGuest,-63
70:3A:0E:5F:D3:A1,eduroam,-68
A8:BD:27:CE:EE:40,SenecaGuest,-83
A8:BD:27:CF:83:20,SenecaGuest,-80
A8:BD:27:CF:83:21,eduroam,-80
70:3A:0E:5F:22:01,eduroam,-82
70:3A:0E:5F:22:02,SenecaNET,-81
A8:BD:27:CE:F1:21,eduroam,-89
A8:BD:27:CE:EE:41,eduroam,-81
A8:BD:27:CF:83:22,SenecaNET,-76
A8:BD:27:CF:52:80,SenecaGuest,-89
40:E3:D6:23:44:61,SenecaGuest,-84
70:3A:0E:5F:D3:A2,SenecaNET,-57
A8:BD:27:CF:16:60,SenecaGuest,-70
A8:BD:27:CF:3D:60,SenecaGuest,-70
A8:BD:27:CF:16:62,SenecaNET,-68
A8:BD:27:CF:3D:61,eduroam,-72
A8:BD:27:CE:F2:42,SenecaNET,-82
A8:BD:27:CF:3D:62,SenecaNET,-63
A8:BD:27:CE:F2:40,SenecaGuest,-87
A8:BD:27:CE:F2:41,eduroam,-86
A8:BD:27:CF:16:61,eduroam,-71
70:3A:0E:5F:DC:E0,SenecaGuest,-74
70:3A:0E:5F:DC:E1,eduroam,-72
70:3A:0E:5F:EE:81,eduroam,-72
70:3A:0E:5F:EE:82,SenecaNET,-71
A8:BD:27:CF:07:40,SenecaGuest,-84
A8:BD:27:CF:07:41,eduroam,-84
A8:BD:27:CF:07:42,SenecaNET,-79
40:E3:D6:23:40:61,SenecaGuest,-75
40:E3:D6:23:40:62,eduroam,-78
40:E3:D6:23:40:64,SenecaNET,-76
40:E3:D6:23:44:62,eduroam,-78
A8:BD:27:CF:1A:A0,SenecaGuest,-59
A8:BD:27:CF:1A:A1,eduroam,-57
A8:BD:27:CF:1A:A2,SenecaNET,-56
A8:BD:27:CF:20:C0,SenecaGuest,-52
70:3A:0E:5F:EF:C0,SenecaGuest,-57
A8:BD:27:CF:20:C1,eduroam,-53
A8:BD:27:CF:20:C2,SenecaNET,-52
A8:BD:27:CF:86:80,SenecaGuest,-69
A8:BD:27:CF:86:81,eduroam,-74
70:3A:0E:5F:E3:01,eduroam,-81
70:3A:0E:5F:E3:02,SenecaNET,-80
70:3A:0E:5F:E9:40,SenecaGuest,-72
70:3A:0E:5F:EF:C1,eduroam,-54
70:3A:0E:5F:EF:C2,SenecaNET,-52
70:3A:0E:5F:DD:41,eduroam,-76
70:3A:0E:5F:C4:00,SenecaGuest,-84
A8:BD:27:CF:3C:22,SenecaNET,-69
5E:CF:7F:C3:34:38,ESP8266-Carp,-69
70:3A:0E:5F:22:00,SenecaGuest,-80
22,,
5E:CF:7F:1A:06:1F,ESP8266-Dragon,-66
A8:BD:27:CF:1C:A0,SenecaGuest,-65
A8:BD:27:CF:1C:A1,eduroam,-68
A8:BD:27:CF:1C:A2,SenecaNET,-63
70:3A:0E:5F:DC:40,SenecaGuest,-80
70:3A:0E:5F:DC:41,eduroam,-77
70:3A:0E:5F:DC:42,SenecaNET,-76
40:E3:D6:23:44:64,SenecaNET,-83
A8:BD:27:CF:89:20,SenecaGuest,-75
A8:BD:27:CF:89:21,eduroam,-74
A8:BD:27:CF:89:22,SenecaNET,-70
70:3A:0E:5F:D3:A1,eduroam,-56
70:3A:0E:5F:D3:A2,SenecaNET,-53
5E:CF:7F:C3:34:38,ESP8266-Carp,-62
5E:CF:7F:19:98:54,ESP8266-Eagle,-83
70:3A:0E:5F:EE:40,SenecaGuest,-79
70:3A:0E:5F:D3:A0,SenecaGuest,-56
40:E3:D6:23:40:62,eduroam,-75
40:E3:D6:23:40:64,SenecaNET,-77
A8:BD:27:CE:EE:40,SenecaGuest,-90
A8:BD:27:CE:EE:41,eduroam,-87
70:3A:0E:5F:22:02,SenecaNET,-83
A8:BD:27:CE:F2:02,SenecaNET,-83
A8:BD:27:CF:53:82,SenecaNET,-80
A8:BD:27:CF:3C:20,SenecaGuest,-72
A8:BD:27:CE:EE:42,SenecaNET,-83
A8:BD:27:CF:83:20,SenecaGuest,-86
A8:BD:27:CF:83:21,eduroam,-84
40:E3:D6:23:44:61,SenecaGuest,-83
A8:BD:27:CE:F2:00,SenecaGuest,-89
A8:BD:27:CE:F2:01,eduroam,-86
A8:BD:27:CF:53:80,SenecaGuest,-85
A8:BD:27:CF:53:81,eduroam,-83
A8:BD:27:CF:83:22,SenecaNET,-84
40:E3:D6:23:44:62,eduroam,-82
A8:BD:27:CF:16:60,SenecaGuest,-64
A8:BD:27:CF:16:61,eduroam,-65
A8:BD:27:CF:3D:61,eduroam,-68
A8:BD:27:CF:16:62,SenecaNET,-66
A8:BD:27:CE:F2:41,eduroam,-82
70:3A:0E:5F:EE:80,SenecaGuest,-77
70:3A:0E:5F:EE:81,eduroam,-73
A8:BD:27:CF:3D:60,SenecaGuest,-66
A8:BD:27:CF:3D:62,SenecaNET,-63
A8:BD:27:CF:07:40,SenecaGuest,-76
A8:BD:27:CF:07:41,eduroam,-77
A8:BD:27:CF:07:42,SenecaNET,-72
70:3A:0E:5F:E8:00,SenecaGuest,-73
70:3A:0E:5F:E8:01,eduroam,-72
70:3A:0E:5F:E8:02,SenecaNET,-68
A8:BD:27:CE:F2:42,SenecaNET,-77
A8:BD:27:CF:18:E0,SenecaGuest,-87
A8:BD:27:CF:18:E2,SenecaNET,-85
A8:BD:27:CE:F4:C1,eduroam,-91
70:3A:0E:5F:E9:40,SenecaGuest,-75
70:3A:0E:5F:EF:C0,SenecaGuest,-53
70:3A:0E:5F:E9:41,eduroam,-74
70:3A:0E:5F:EF:C1,eduroam,-55
70:3A:0E:5F:E9:42,SenecaNET,-68
70:3A:0E:5F:EF:C2,SenecaNET,-50
A8:BD:27:CF:20:C2,SenecaNET,-55
